province,market,type,name,standard,area,color,unit,minprice,avgprice,maxprice,entertime,time,_last_sell,_first_sell,_last_price
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-09-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-09-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-09-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2019-09-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2019-09-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2019-09-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.6,,,2019-09-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-09-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-09-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-09-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-09-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-08-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-08-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-08-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-08-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-07-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-07-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-07-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-07-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-07-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-07-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-07-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-06-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-06-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.0,,,2019-06-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.4,,,2019-06-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,3.4,,,2019-06-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-06-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.6,,,2019-06-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2.6,,,2019-06-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,2.6,,,2019-06-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-06-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-05-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-05-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-05-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-05-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-05-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,4.0,,,2019-05-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-05-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-04-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-04-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-03-06,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-05,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-04,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-03-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-02-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-02-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-02-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-02-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-03,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-02,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-02-01,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-31,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-30,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-01-29,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-01-28,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-27,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-26,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-25,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-01-24,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2019-01-23,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-22,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-21,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-20,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-19,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-18,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-17,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-16,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-15,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-14,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-01-13,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-01-12,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2019-01-11,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-10,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-09,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-08,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-07,24.0,822.0,8.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2019-01-06,24.0,822.0,8.0
