province,market,type,name,standard,area,color,unit,minprice,avgprice,maxprice,entertime,time,_1day_exists_avg,_1day_exists_std,_1day_exists_min,_2day_exists_avg,_2day_exists_std,_2day_exists_min,_3day_exists_avg,_3day_exists_std,_3day_exists_min,_4day_exists_avg,_4day_exists_std,_4day_exists_min,_5day_exists_avg,_5day_exists_std,_5day_exists_min,_6day_exists_avg,_6day_exists_std,_6day_exists_min,_7day_exists_avg,_7day_exists_std,_7day_exists_min,_8day_exists_avg,_8day_exists_std,_8day_exists_min,_9day_exists_avg,_9day_exists_std,_9day_exists_min,_10day_exists_avg,_10day_exists_std,_10day_exists_min
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-19,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-18,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-17,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-16,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-15,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-14,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-13,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-04-12,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-04-11,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-04-09,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-08,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-07,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-06,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-04,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-03,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-04-02,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-31,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-30,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-29,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-28,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-27,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2020-03-26,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2020-03-25,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-24,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-23,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-22,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-21,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-20,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2020-03-19,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2020-03-18,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2020-03-17,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,5.0,,,2020-03-16,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-15,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-14,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-13,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-12,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-11,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-10,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-09,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-08,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-07,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-03-06,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-05,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,7.0,,,2020-03-04,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-03,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,6.0,,,2020-03-02,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,9.0,,,2020-03-01,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,9.0,,,2020-02-29,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,9.0,,,2020-02-28,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
云南,云南通海金山蔬菜批发市场,茄果类,西红柿,,,红色,公斤,,8.0,,,2020-02-27,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6,0.0,3.6,3.6799999999999997,0.15999999999999995,3.6,3.566666666666667,0.2924988129130707,3.0,3.628571428571429,0.3103651568914347,3.0,3.55,0.3570714214271425,3.0,3.488888888888889,0.37843080813169777,3.0,3.44,0.3878143885933063,3.0
